Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
C1,u1,C_0402_1005Metric,125.28,-92.2,0.0,top
C10,u1,C_0402_1005Metric,125.28,-84.04,0.0,top
C11,2u2,C_0402_1005Metric,121.2,-98.0,0.0,top
C12,1u,C_0402_1005Metric,125.28,-85.01,0.0,top
C13,2u2,C_0402_1005Metric,110.76,-79.12,90.0,top
C14,u1,C_0402_1005Metric,128.04,-84.83,180.0,top
C15,1u,C_0402_1005Metric,126.67,-83.83,-90.0,top
C16,u1,C_0402_1005Metric,123.35,-105.75,-90.0,top
C17,22p,C_0402_1005Metric,127.95,-69.7,45.0,top
C18,10n,C_0402_1005Metric,126.5,-76.175,180.0,top
C19,22p,C_0402_1005Metric,130.2,-69.6,135.0,top
C2,u1,C_0402_1005Metric,125.575,-89.3,0.0,top
C20,1u,C_0402_1005Metric,126.5,-73.37,90.0,top
C21,n47,C_0402_1005Metric,127.45,-73.37,90.0,top
C22,10n,C_0402_1005Metric,132.45,-79.475,-90.0,top
C23,10n,C_0402_1005Metric,132.85,-73.55,0.0,top
C24,10u,C_0805_2012Metric,136.35,-79.95,-90.0,top
C27,u1/35V,C_0805_2012Metric,75.25,-91.2,-90.0,top
C28,10u/35V,C_0805_2012Metric,73.25,-91.2,-90.0,top
C29,u1/16V,C_0402_1005Metric,70.1,-96.4,-90.0,top
C3,u1,C_0402_1005Metric,115.75,-110.8,90.0,top
C30,56p,C_0402_1005Metric,77.26,-89.425,0.0,top
C31,22u,C_0805_2012Metric,85.7,-91.9,0.0,top
C32,22u,C_0805_2012Metric,85.7,-89.9,0.0,top
C33,10u,C_0805_2012Metric,100.2,-83.3,0.0,top
C34,22u,C_0805_2012Metric,96.8,-68.9,90.0,top
C35,u1,C_0402_1005Metric,83.3,-104.85,-90.0,top
C36,u1/50V,C_0805_2012Metric,147.2875,-109.1375,180.0,top
C37,u1/50V,C_0805_2012Metric,160.15,-108.65,180.0,top
C38,u1,C_0402_1005Metric,140.1375,-107.5625,90.0,top
C39,u1,C_0402_1005Metric,151.9875,-108.3375,90.0,top
C4,u1,C_0402_1005Metric,122.45,-79.45,0.0,top
C40,u1/35V,C_0805_2012Metric,137.9875,-114.1375,180.0,top
C41,u1/35V,C_0805_2012Metric,150.7875,-114.1375,180.0,top
C42,u1/35V,C_0805_2012Metric,146.9875,-114.1375,0.0,top
C43,u1/35V,C_0805_2012Metric,159.7875,-114.1375,0.0,top
C44,2u2,C_0402_1005Metric,143.6875,-107.6375,180.0,top
C45,22n/50V,C_0402_1005Metric,146.0875,-111.0375,90.0,top
C46,2u2,C_0402_1005Metric,156.0875,-107.4375,180.0,top
C47,22n/50V,C_0402_1005Metric,158.8875,-110.9375,90.0,top
C48,22u/35V,C_0805_2012Metric,148.8875,-116.5375,180.0,top
C49,22u/35V,C_0805_2012Metric,148.9875,-111.7375,0.0,top
C5,u1,C_0402_1005Metric,109.46,-79.09,90.0,top
C50,22u/35V,C_0805_2012Metric,136.7875,-117.0375,90.0,top
C51,22u/35V,C_0805_2012Metric,160.85,-111.4,90.0,top
C52,100uF,CP_Elec_6.3x7.7,135.65,-107.05,270.0,top
C53,100uF,CP_Elec_6.3x7.7,163.3,-104.05,270.0,top
C54,u1,C_0402_1005Metric,161.775,-67.925,0.0,top
C55,10u,C_0805_2012Metric,163.15,-65.0,0.0,top
C56,u1,C_0402_1005Metric,148.86,-77.91,-90.0,top
C57,u1,C_0402_1005Metric,154.975,-68.975,0.0,top
C58,22n/50V,C_0402_1005Metric,200.3,-73.0,90.0,top
C59,u1,C_0402_1005Metric,158.47,-83.05,180.0,top
C6,u1,C_0402_1005Metric,107.86,-96.13,-90.0,top
C60,10u,C_0805_2012Metric,160.8,-74.85,90.0,top
C61,u1,C_0402_1005Metric,112.68,-99.48,0.0,top
C62,u1,C_0402_1005Metric,172.8205,-77.488414,180.0,top
C63,u1,C_0402_1005Metric,214.97,-85.6,0.0,top
C64,u1,C_0402_1005Metric,214.93,-91.46,0.0,top
C65,u1,C_0402_1005Metric,212.25,-94.8,180.0,top
C66,u1,C_0402_1005Metric,207.2,-94.8,0.0,top
C67,u1,C_0402_1005Metric,203.275,-92.475,-90.0,top
C68,n47,C_0402_1005Metric,202.575,-88.075,180.0,top
C69,1u,C_0402_1005Metric,202.375,-89.0,180.0,top
C7,u1,C_0402_1005Metric,123.02,-96.6,0.0,top
C70,u1,C_0402_1005Metric,202.575,-87.15,180.0,top
C71,1u,C_0402_1005Metric,208.7,-81.3,180.0,top
C72,u1,C_0402_1005Metric,212.2,-83.5,0.0,top
C73,u1,C_0402_1005Metric,216.8,-79.0,-90.0,top
C74,u1,C_0402_1005Metric,203.65,-83.8,90.0,top
C75,22n/50V,C_0402_1005Metric,141.375,-73.15,90.0,top
C76,u1/35V,C_0805_2012Metric,172.15,-106.35,180.0,top
C77,10p,C_0402_1005Metric,199.7,-83.925,45.0,top
C78,10p,C_0402_1005Metric,199.625,-86.6,135.0,top
C79,u1,C_0402_1005Metric,206.8,-82.4,90.0,top
C8,u1,C_0402_1005Metric,106.81,-96.14,-90.0,top
C80,10u/35V,C_0805_2012Metric,172.15,-108.35,180.0,top
C81,u1,C_0402_1005Metric,208.7,-82.7,90.0,top
C82,1u,C_0402_1005Metric,206.85,-81.0,0.0,top
C83,1u,C_0402_1005Metric,207.75,-82.7,90.0,top
C84,u1/16V,C_0402_1005Metric,168.35,-103.2,0.0,top
C85,u1,C_0402_1005Metric,216.35,-96.95,-90.0,top
C86,u1,C_0402_1005Metric,208.6,-95.25,-90.0,top
C87,u1,C_0402_1005Metric,214.46,-89.72,90.0,top
C88,56p,C_0402_1005Metric,173.075,-115.525,-90.0,top
C89,22u,C_0805_2012Metric,164.85,-118.05,180.0,top
C9,4u7,C_0402_1005Metric,108.5,-78.7,90.0,top
C90,10p,C_0402_1005Metric,212.26,-74.43,-90.0,top
C91,10p,C_0402_1005Metric,213.31,-72.47,90.0,top
C92,10p,C_0402_1005Metric,212.59,-78.44,-90.0,top
C93,10p,C_0402_1005Metric,212.35,-76.47,90.0,top
C94,10p,C_0402_1005Metric,201.875,-79.125,180.0,top
C95,10p,C_0402_1005Metric,203.8,-79.02,0.0,top
C96,10p,C_0402_1005Metric,196.75,-79.13,180.0,top
C97,10p,C_0402_1005Metric,198.74,-79.12,0.0,top
C98,22u,C_0805_2012Metric,172.2,-118.05,0.0,top
CanBus1,CAN,JST_XH_B3B-XH-A_1x03_P2.50mm_Vertical_smaller,112.2,-105.45,0.0,bottom
Comp1,Compressor,"PhoenixContact_MC_1,5_2-G-3.5_1x02_P3.50mm_Horizontal_smallerCourtyard",78.9,-65.555,180.0,bottom
Conv1,Conveyor,"PhoenixContact_MC_1,5_2-G-3.5_1x02_P3.50mm_Horizontal_smallerCourtyard",87.45,-65.555,180.0,bottom
D1,Info,LED_1206_3216Metric_ReverseMount,109.975,-74.525,180.0,top
D2,Motor,LED_1206_3216Metric_ReverseMount,87.36,-68.05,0.0,top
D3,Valve,LED_1206_3216Metric_ReverseMount,70.4,-68.0,0.0,top
D4,Compressor,LED_1206_3216Metric_ReverseMount,78.9,-68.0,0.0,top
D5,Valve,LED_1206_3216Metric_ReverseMount,79.8,-111.35,0.0,top
D6,GREEN,LED_1206_3216Metric_ReverseMount,223.5,-82.0,0.0,top
D7,RED,LED_1206_3216Metric_ReverseMount,192.375,-82.0,180.0,top
D8,Valve,LED_1206_3216Metric_ReverseMount,71.3,-111.4,0.0,top
ETHERNET1,HR911105A_small,RJ45_HANRUN_HR911105A,140.765,-70.5375,180.0,bottom
EthercatA1,HR911105A_small,RJ45_HANRUN_HR911105A,218.35,-70.4025,180.0,bottom
EthercatB1,HR911105A_small,RJ45_HANRUN_HR911105A,199.7,-70.3875,180.0,bottom
I2C1A1,RGB,JST_XH_B5B-XH-A_1x05_P2.50mm_Vertical_smaller,182.7,-61.1,180.0,bottom
I2C1B1,TOF1,JST_XH_B5B-XH-A_1x05_P2.50mm_Vertical_smaller,182.7,-67.2,180.0,bottom
I2C2,TOF2,JST_XH_B5B-XH-A_1x05_P2.50mm_Vertical_smaller,114.5,-67.3,180.0,bottom
